Thu nhap trung binh,Tuoi nha,So luong phong,So phong ngu,Dan so,So luong nguoi song,Vi do,Kinh do,Gia nha
3.0737,45,4.9698,1,1318,3.058,37.95,-122.35,1.116
3.6094,42,4.901,0.9571,971,3.2046,37.95,-122.35,1.146
2.7714,38,4.2016,1.1653,773,3.1169,37.95,-122.36,1.047
3.942,47,5.3791,1.007,947,2.2023,37.94,-122.34,1.433
2.7391,44,4.4069,1.0207,936,2.1517,37.94,-122.34,1.403
1.681,31,3.9197,1.1071,786,1.9124,37.94,-122.34,1.455
3.125,42,4.9685,1.0158,989,2.2275,37.94,-122.34,1.439
2.3456,45,4.6726,1.0907,1406,3.1106,37.94,-122.35,1.052
1.6571,34,4.455,1.0877,1358,3.218,37.94,-122.35,1.052
2.8967,47,4.6703,1.0073,844,3.0916,37.94,-122.35,0.956
1.5139,38,3.7273,0.8671,729,2.549,37.95,-122.36,0.817
3.0862,45,5.6335,1.1677,479,2.9752,37.94,-122.36,0.79
0.9687,27,3.1849,0.9396,583,2.2,37.94,-122.36,1.058
1.3365,26,4.5562,1.0148,1007,2.9793,37.94,-122.36,0.729
1.822,41,5.6082,1.2662,1638,3.5455,37.94,-122.36,0.797
1.3167,49,4.9692,1.1744,599,3.0718,37.94,-122.37,0.716
1.7865,19,4.2215,1.1582,1048,3.3165,37.93,-122.35,0.88
2.3352,28,4.5444,1.1116,1182,2.6925,37.93,-122.35,0.843
1.6,43,3.3243,0.964,371,3.3423,37.94,-122.36,0.794
3.05,17,5.4934,1.1092,885,3.8646,37.93,-122.36,1.216
1.0521,40,4.4519,1.113,912,3.8159,37.94,-122.37,0.691
1.75,45,4.2056,1.0093,1798,2.4005,37.93,-122.37,0.379
5.0524,18,5.1879,1.0518,1224,1.8107,37.91,-122.38,2.698
4.016,47,4.7431,1.0701,1353,1.8585,37.93,-122.42,2.745
3.2875,52,4.0526,0.8684,89,2.3421,37.94,-122.41,2.75
2.1287,30,5.8762,1.1238,1327,3.1005,37.93,-122.34,0.95
1.7257,39,5.0684,1.0532,1166,2.9519,37.93,-122.35,0.915
1.7727,44,4.3773,1.0394,1047,2.4236,37.93,-122.36,0.861
1.9375,42,4.828,1.0457,1107,2.9758,37.93,-122.36,0.87
0.8641,37,4.0747,1.092,644,3.7011,37.93,-122.37,0.842
1.125,36,4.4409,1.1659,1437,3.2659,37.91,-122.33,0.938
1.9224,36,3.9025,0.8475,585,2.4788,37.92,-122.35,0.94
1.3929,52,5,0.9535,126,2.9302,37.92,-122.36,1.042
4.2895,4,4.0042,1.1208,1285,1.8048,37.91,-122.35,1.868
2.3475,34,5.2744,1.068,1356,3.0748,37.93,-122.33,0.903
3.0156,27,4.8824,0.9593,1220,2.7602,37.93,-122.33,1.115
1.4423,32,4.0908,1.1164,1672,2.863,37.93,-122.34,0.883
2.64,45,4.8475,1.0588,1304,2.841,37.93,-122.34,1.121
3.2222,41,3.2683,0.9146,198,2.4146,37.93,-122.35,1.563
5.0187,29,5.0749,0.8789,1377,3.033,37.92,-122.32,1.406
2.2301,26,5.2527,1.0527,2512,3.3946,37.92,-122.33,1.224
3.2674,28,4.8783,1.0252,2606,2.7345,37.92,-122.32,1.291
2.6399,34,4.809,1.1658,1341,2.4162,37.91,-122.32,1.196
2.7628,39,4.3328,1.0205,1417,2.0777,37.91,-122.31,1.678
3.6417,43,4.8277,0.9678,1060,2.0076,37.91,-122.31,1.784
4.1146,45,5.0763,1.0789,1992,2.577,37.91,-122.31,1.778
5.3433,39,7.2609,1.0754,872,2.5275,37.93,-122.31,2.865
5.0399,36,5.948,1.0099,917,2.2698,37.93,-122.31,2.534
5.1067,40,6.3534,1.0166,1103,2.2931,37.93,-122.32,2.473
6.2712,47,6.9491,1.0291,697,2.5345,37.94,-122.32,2.677
6.0677,32,6.4218,0.9853,1524,2.4821,37.92,-122.3,3.216
5.943,35,6.9405,1.0476,235,2.7976,37.92,-122.29,2.882
6.516,32,7.5152,1.013,602,2.6061,37.92,-122.29,4.01
4.5,34,7.366,1.1667,715,2.3366,37.93,-122.3,3.04
3.5089,36,5.8023,0.9734,696,2.6464,37.93,-122.31,2.619
2.675,33,4.6984,1.1587,216,3.4286,37.93,-122.32,0.225
2.8456,30,4.9706,1.1569,537,2.6324,37.92,-122.31,1.833
3.724,38,4.4803,0.8459,631,2.2616,37.92,-122.31,2.201
2.5,12,3.6513,1.1561,983,1.894,37.92,-122.31,1.958
3.3594,22,5.6231,1.1055,565,2.8392,37.92,-122.32,1.869
4.1587,43,5.8615,1.1274,900,2.4931,37.92,-122.31,2.122
4.0804,33,5.6667,0.9509,710,2.4912,37.92,-122.3,2.39
2.7243,31,4.1149,1,681,1.9569,37.91,-122.31,2.181
2.9441,39,4.805,1.0179,1159,2.0733,37.91,-122.3,2.004
3.6321,40,4.8659,1.0475,1305,2.2156,37.91,-122.3,2.091
2.9219,37,4.5996,1.0584,912,1.974,37.9,-122.3,2.172
3.4091,41,4.947,1.0482,873,2.1036,37.9,-122.3,2.23
2.3946,35,3.637,1.0165,688,2.2706,37.9,-122.3,1.417
2.2672,30,4.0549,1.0778,880,2.0137,37.9,-122.3,1.625
6,36,6.1966,1.0043,568,2.4274,37.92,-122.29,3.114
5.1691,38,6.8545,1.1217,905,2.3942,37.91,-122.29,2.632
4.0536,46,5.8898,0.9774,748,2.113,37.91,-122.29,2.62
5.5357,40,6.1504,0.9705,796,2.3481,37.91,-122.29,2.737
4.4286,52,5.4335,1.0225,1131,2.3129,37.9,-122.29,2.349
6.5576,38,7.6018,1.0578,805,2.4468,37.91,-122.28,3.585
6.3538,49,6.2939,1.0178,1148,2.2643,37.9,-122.28,3.337
4.1212,52,5.5202,1.004,490,1.9758,37.9,-122.28,2.875
5.828,41,6.1408,0.9837,1053,2.149,37.91,-122.28,3.244
6.3669,47,6.5203,1.0642,692,2.3378,37.91,-122.27,3.155
7.3089,48,7.2832,1.042,685,2.3951,37.91,-122.28,3.312
3.7557,16,6.2821,1.1009,1259,2.8876,41.8,-124.17,1.094
1.9797,19,5.59,1.1548,1298,2.7155,41.8,-124.3,0.858
2.4805,11,6.595,1.286,1343,2.8038,41.75,-124.23,0.732
2.5795,17,5.3493,1.1159,1947,3.0093,41.77,-124.21,0.684
1.6654,15,4.9062,1.1156,1645,2.5703,41.78,-124.19,0.746
1.7038,28,4.5988,1.0704,1530,2.343,41.73,-124.22,0.783
2.0074,20,5.2843,1.0915,1993,2.7642,41.75,-124.21,0.669
2.4605,20,5.2004,1.0467,1282,2.4942,41.76,-124.17,1.059
2.1829,15,5.1226,1.0736,1532,2.8906,41.74,-124.16,0.695
2.275,21,5.4575,1.17,1208,2.4453,41.95,-124.14,1.224
2.1336,19,5.894,1.1449,841,2.9717,41.92,-124.16,0.75
3.0313,17,5.8706,1.1645,1244,2.7281,41.84,-124.3,1.036
2.2868,17,5.6,1.0735,3546,6.0615,41.81,-124.15,1.031
2.9688,22,5.9873,1.1465,743,2.3662,41.68,-123.91,1.527
3.13,18,5.8295,1.3837,660,2.5581,41.88,-123.83,1.167
2.0202,22,5.8517,1.2745,1382,2.7695,41.54,-123.92,0.711
1.5536,20,5.6902,1.5137,467,1.8314,38.96,-119.94,2.125
2.625,8,23.8889,5.9444,36,2,38.95,-119.95,1.875
2.02,22,3.9331,1.3086,851,3.1636,38.95,-119.95,0.875
1.7245,21,5.796,1.6431,952,2.6969,38.95,-119.95,0.922
2.32,25,4.5177,1.3535,1134,2.8636,38.95,-119.94,0.913
2.5875,24,9.7758,2.3184,755,3.3857,38.94,-119.95,1.734
2.4917,27,38.8409,9.2727,97,2.2045,38.94,-119.93,2
1.9667,26,8.25,1.8556,406,2.2556,38.94,-119.97,0.846
3.1806,24,7.9259,1.713,388,3.5926,38.93,-119.97,1.072
3.5417,25,7.1433,1.2982,868,2.538,38.96,-119.98,1.148
2.2589,19,7.6011,1.5532,585,3.1117,38.94,-119.96,1.316
1.8906,27,5.874,1.5472,717,2.8228,38.94,-119.96,1.042
2.83,22,5.6542,1.3085,1215,2.5155,38.93,-119.96,1.105
4.6,24,13.1042,2.25,235,2.4479,38.92,-119.94,1.368
1.9018,25,6.1142,1.4977,503,2.2968,38.94,-119.98,1.097
4.0417,23,10.6395,2.0272,339,2.3061,38.94,-119.98,0.993
3.1625,24,6.573,1.5622,421,2.2757,38.94,-119.99,1.036
3.0806,22,8.886,1.8234,786,2.2393,38.94,-119.99,1.185
2.9091,23,6.7942,1.4946,673,2.4296,38.93,-119.99,1.419
2.3281,28,5.8818,1.3399,494,2.4335,38.93,-119.98,0.858
2.6607,25,5.5841,1.2965,534,2.3628,38.93,-119.98,0.904
3.15,27,6.7218,1.5188,1010,2.5313,38.92,-119.98,0.869
2.0708,28,6.371,1.4118,522,2.362,38.92,-119.98,0.896
3.9722,17,20.9008,3.6084,999,2.6084,38.93,-120,3.134
2.996,22,7.2471,1.4353,1045,2.4588,38.93,-120.01,1.261
3.3295,17,6.1444,1.15,466,2.5889,38.92,-120,1.266
3.5,26,6.3735,1.3976,191,2.3012,38.92,-120,1.036
1.7188,23,4.8687,1.2424,485,2.4495,38.92,-120.01,0.961
2.675,25,6.3237,1.2842,689,2.4784,38.92,-120.01,1.042
2.2056,22,6.4788,1.4939,829,2.5121,38.91,-120.02,1.072
3.2396,24,7.9073,1.6291,414,2.7417,38.92,-120.02,1.019
2.0938,27,6.7692,1.3357,283,1.979,38.91,-120.01,0.944
1.9851,17,5.4749,1.2204,1005,2.014,38.91,-120.01,0.867
3.0089,24,5.9395,1.5018,589,2.0961,38.89,-120.01,1.008
1.9727,21,5.3669,1.3604,737,2.3929,38.9,-120,1.141
2.7457,17,11.1833,2.1076,675,2.6892,38.88,-119.99,1.078
3.5,16,9.3084,1.7126,885,2.6497,38.9,-119.98,1.347
5.0718,15,11.6799,1.9055,984,3,38.91,-119.92,1.625
4.225,12,9.9792,1.8611,395,2.7431,38.87,-120,1.276
3.5714,17,9.4187,1.7716,828,2.8651,38.84,-119.96,1.097
4.3333,15,11.0246,2.1684,725,2.5439,38.76,-120.02,1.214
3.7891,16,10.3755,1.8429,712,2.728,38.86,-120.04,1.177
3.8333,15,9.0536,1.75,918,2.7321,38.89,-120.03,1.188
3.017,19,8.0967,1.53,883,2.9433,38.86,-120.02,0.976
2.875,22,16.8836,3.6918,381,2.6096,39.06,-120.13,0.875
4.0313,18,15.814,3.1163,350,2.7132,39.04,-120.16,1.26
4.975,16,56.2692,10.1538,54,2.0769,39.01,-120.16,2.063
4.0714,19,61.8125,11,112,2.3333,39.01,-120.06,4.375
1.875,33,141.9091,25.6364,30,2.7273,38.91,-120.1,5
4.8311,7,6.3651,1.0499,1978,2.9003,38.91,-120.97,1.722
3.93,11,6.4743,1.1452,1456,2.6765,38.81,-121.04,1.634
3.7625,10,8.4421,1.8526,540,2.8421,38.94,-120.72,1.132
2.902,15,5.6093,1.1259,1960,2.8365,38.91,-120.88,1.273
3.2027,11,5.2761,1.0583,850,2.6074,38.86,-120.92,1.286
2.8562,12,5.7825,1.122,1070,2.8382,38.83,-120.87,1.282
3.1635,11,5.1613,1.1532,609,2.4556,38.81,-120.84,1.326
2.9444,17,5.3657,1.209,675,2.5187,38.89,-120.81,1.193
1.7222,15,5.749,1.2176,709,2.9665,38.83,-120.79,1.185
3.4688,8,5.8111,1.483,884,2.7368,38.85,-120.71,1.201
4.9583,10,5.0625,2.5625,55,3.4375,38.87,-120.5,0.875
0.9227,11,37,8.2075,113,2.1321,38.9,-120.3,0.955
4.7083,15,7.9181,1.0789,1949,2.9575,38.68,-121.09,2.133
6.844,10,7.5045,0.994,1040,3.1231,38.67,-121.08,2.396
4.6394,22,6.8067,1.0186,813,3.0223,38.66,-121.07,1.734
6.314,9,8.1469,1.0688,5001,3.0738,38.7,-121.06,2.289
5.3344,12,7.5942,1.2173,1357,3.0089,38.58,-121,2.175
4.7276,7,6.1738,1.0215,2957,2.8877,38.73,-121.01,1.975
4.1163,5,5.9699,1.1164,2651,2.7557,38.69,-120.99,1.725
4.5246,4,6.9408,1.0845,3096,2.907,38.66,-121.02,1.989
5.4413,8,6.7953,1.029,2005,2.7732,38.67,-120.99,1.879
5.584,13,7.3021,1.0979,1286,2.7362,38.67,-120.98,1.866
3.225,9,5.5576,1.0831,916,2.4558,38.66,-120.98,1.633
3.2964,5,5.3444,1.01,2242,2.4911,38.68,-120.98,1.769
5.2032,10,6.2771,1.033,1689,3.0991,38.69,-120.95,2.171
3.9036,11,6.1553,1.1474,1062,2.7947,38.66,-120.96,1.808
4.0714,9,6.6793,1.0847,1601,2.8847,38.65,-120.97,3.006
4.5568,12,6.3048,1.094,1097,3.1254,38.65,-120.93,1.701
4.1843,12,6.3301,1.0418,2033,2.8315,38.62,-120.91,2.076
4.3981,12,6.2805,1.1199,1459,2.8221,38.79,-120.95,2.028
5.5111,9,6.5367,1.0411,788,2.3109,38.77,-120.93,1.963
4.835,11,6.5155,1.0251,2645,3.1563,38.73,-120.91,2.306
4,13,6.4095,1.119,1302,3.1,38.71,-120.87,1.674
4.825,11,6.4114,1.1899,410,2.5949,38.77,-120.84,1.846
2.5625,15,5.3415,1.0453,674,2.3484,38.75,-120.86,1.461
2.2269,17,5.0204,1.0559,1714,2.3351,38.74,-120.83,1.283
2.8807,17,5.7243,1.0766,1158,2.5339,38.73,-120.84,1.426
2.5104,38,5.6799,1.0907,882,2.4986,38.73,-120.81,1.205
2.1603,28,4.8082,0.9955,2008,2.2792,38.74,-120.78,1.113
2.3314,29,4.879,1.041,1099,2.3737,38.74,-120.81,1.216
2.6392,21,6.2216,1.0745,1576,2.7943,38.76,-120.76,1.485
1.5625,17,3.6571,0.9214,314,2.2429,38.73,-120.76,1.083
2.9844,31,5.301,1.0476,1606,2.7313,38.73,-120.78,1.279
2.7273,42,4.9266,1.0039,799,3.0849,38.73,-120.81,1.286
3.6406,19,6.3147,1.0973,1865,2.6681,38.72,-120.78,1.509
2.1682,35,5.26,1.0075,1060,2.65,38.76,-120.67,1.381
2.9,19,6.1835,1.1436,967,2.5718,38.75,-120.7,1.587
2.9219,17,6.114,1.1282,862,2.4558,38.73,-120.71,1.413
4.03,15,6.0534,1.1067,857,2.4073,38.77,-120.58,1.412
2.3583,21,5.2069,1.2727,789,2.4734,38.77,-120.58,1.087
3.0217,22,4.9839,1.1008,615,2.4798,38.76,-120.6,1.069
1.7266,21,5.1737,1.2485,731,2.1886,38.76,-120.59,0.947
2.7201,17,5.6261,1.1109,1432,2.5617,38.75,-120.63,1.175
4.0709,13,6.1199,1.1185,2093,2.8515,38.69,-120.7,1.517
4.0675,11,6.5386,1.1943,1944,2.7771,38.73,-120.63,1.402
4.0197,10,6.8458,1.2486,2597,2.8198,38.71,-120.62,1.322
3.0789,14,6.8459,1.188,769,2.891,38.68,-120.63,1.317
3.9812,9,7.1914,1.2919,1102,2.6364,38.75,-120.54,1.366
2.5865,14,6.6934,1.4302,1226,2.8055,38.6,-120.76,1.338
2.5042,19,5.74,1.26,1301,2.7505,38.61,-120.66,1.264
2.6833,8,5.439,1.128,427,2.6037,38.57,-120.72,1.188
3.6125,15,5.9178,1.1918,208,2.8493,38.53,-120.59,1
3.5192,9,8.7475,1.8451,796,2.6801,38.61,-120.44,0.98
3.5667,13,34.8438,7.9688,86,2.6875,38.71,-120.32,1.156
4.625,34,132.5333,34.0667,36,2.4,38.8,-120.08,1.625
4.0827,8,5.4848,0.9695,1703,2.7335,38.58,-120.88,1.707
5.7373,12,5.6595,0.9957,731,3.1509,38.63,-120.84,2.083
3.0565,14,5.6961,1.0706,3952,2.6811,38.67,-120.81,1.188
3.5511,17,6.2339,1.1559,1126,3.0269,38.65,-120.76,1.559
3.4872,18,5.4088,1.0009,2697,2.4608,38.69,-120.85,1.414
2.3319,13,5.4561,1.1203,2243,2.4301,38.7,-120.79,1.385
2.101,51,5.3111,1.0889,662,3.6778,36.73,-119.81,0.567
1.372,47,4.0307,1.2761,1155,3.5429,36.73,-119.81,0.496
1.5625,36,4.1575,1.0616,483,3.3082,36.74,-119.81,0.475
1.975,52,2.8,0.7,193,4.825,36.73,-119.79,0.475
1.7011,45,4.057,1.0132,797,3.4956,36.73,-119.8,0.448
0.9513,43,3.7275,1.0435,972,2.8174,36.72,-119.8,0.504
1.5833,46,5.8189,1.1029,902,3.7119,36.72,-119.81,0.567
2.2206,50,4.6228,1.1617,606,3.6287,36.73,-119.81,0.592
2.1518,44,5.1444,1.0315,1286,3.3753,36.73,-119.77,0.53
1.4427,43,4.5205,0.9974,1623,4.1615,36.72,-119.77,0.477
1.2344,52,5.3166,1.2317,1280,4.9421,36.73,-119.78,0.433
1.7829,45,4.7,1.0478,821,3.5696,36.73,-119.77,0.526
1.5227,39,4.2059,1.085,1386,4.5294,36.75,-119.77,0.469
1.5547,20,4.1874,1.1716,1091,2.4628,36.74,-119.77,0.939
2.5045,15,4.1039,1.1657,924,2.5955,36.74,-119.78,0.903
1.2375,35,4.4599,1.0675,2050,4.3249,36.75,-119.78,0.5
1.2813,31,3.6279,0.9793,1515,3.9147,36.75,-119.78,0.564
1.0513,35,2.9516,1.0242,1228,4.2491,36.74,-119.79,0.396
2.1094,52,2.0595,1.0357,401,4.7738,36.74,-119.79,0.75
0.799,25,3.6454,1.1507,1343,2.8514,36.74,-119.8,0.518
1.3527,41,3.7114,1.0425,1391,3.1119,36.75,-119.8,0.612
1.123,33,3.7364,1.104,3530,4.1726,36.75,-119.79,0.467
1.8967,52,5,1.0492,406,3.3279,36.74,-119.82,0.438
1.6435,25,5.0707,1.0373,1642,3.2259,36.72,-119.82,0.526
2.6176,17,5.3613,1.0168,927,3.895,36.72,-119.82,0.541
2.4137,21,5.3861,1.1329,1347,4.2627,36.73,-119.83,0.621
4.35,28,4.6154,0.7692,46,3.5385,36.72,-119.83,0.675
2.4167,43,4.7333,1.08,233,3.1067,36.71,-119.83,0.739
1.25,19,4.6712,1.0625,1369,3.7201,36.72,-119.79,0.53
2.0043,29,4.9233,0.9297,1007,3.2173,36.71,-119.8,0.535
1.5625,25,5.6066,1.2077,789,4.3115,36.71,-119.81,0.528
1.0481,19,4.1818,1.0533,1171,3.6708,36.72,-119.8,0.485
1.0472,15,5.088,1.112,1383,3.688,36.72,-119.8,0.578
1.3922,23,5.0762,1.0645,1210,3.5484,36.7,-119.79,0.495
1.3304,28,5.6454,1.078,962,3.4113,36.7,-119.8,0.513
1.2404,52,4.7576,0.8636,178,2.697,36.7,-119.81,0.525
2.1458,22,3.0783,1.0522,530,4.6087,36.72,-119.78,0.344
1.3047,41,5.639,1.1625,927,3.3466,36.72,-119.79,0.441
1.3587,35,5.188,1.0287,1233,3.2193,36.71,-119.78,0.453
2.1905,17,4.7974,1.0212,5034,4.1127,36.71,-119.74,0.618
1.5611,29,4.4629,1.1279,1530,3.913,36.71,-119.76,0.444
2.875,24,5.3448,1.1422,1035,4.4612,36.72,-119.76,0.606
1.4577,38,3.9812,0.9489,1543,4.1478,36.71,-119.75,0.498
2.3269,34,4.4946,0.9749,1056,3.7849,36.73,-119.74,0.508
2.1304,25,5.4486,1.155,2863,3.9273,36.72,-119.74,0.585
1.3343,22,3.6856,0.975,4179,4.7435,36.72,-119.75,0.608
1.8723,46,5.0449,1.0562,854,3.1985,36.73,-119.76,0.526
1.4419,39,4.5543,1.0645,1449,4.2493,36.73,-119.76,0.455
1.6325,39,4.2724,1.0056,1685,3.1437,36.73,-119.75,0.521
2.0536,42,4.7356,1.0421,946,3.6245,36.73,-119.74,0.5
4.7463,6,6.0949,0.9589,965,3.0538,36.75,-119.69,0.931
2.7813,19,5.3105,1.1695,1365,2.6,36.74,-119.67,1.203
1.5449,17,4.5316,1.1115,1563,2.9052,36.74,-119.69,0.625
4.0027,13,5.7852,1.0099,1347,3.3259,36.75,-119.69,0.931
4.9196,27,6.1848,0.9065,1219,2.65,36.73,-119.67,1.179
7.2211,30,6.4132,0.9184,1005,2.6447,36.73,-119.69,1.717
3.5128,23,5.1778,0.9506,911,2.2494,36.74,-119.69,1.216
4.4583,25,7.831,1.1127,249,3.507,36.71,-119.69,1.083
2.6875,31,5.6577,0.9396,453,3.0403,36.72,-119.67,1.538
1.4007,7,4.4664,1.1742,1587,2.8802,36.73,-119.73,2.25
1.4646,9,4.5142,1.158,1116,2.6321,36.73,-119.72,0.659
6.8162,15,7.3836,1.0603,766,3.3017,36.72,-119.72,1.272
0.6991,26,2.669,1.0141,1660,1.6751,36.72,-119.73,0.895
2.2437,9,4.1142,1.0863,678,1.7208,36.73,-119.73,0.542
5.2608,19,7.0929,1.0446,1586,2.8321,36.73,-119.71,1.514
3.0179,7,5.7925,1.092,1350,3.184,36.71,-119.72,0.916
2.0294,15,5.5732,1.1315,1190,2.9529,36.72,-119.73,0.704
1.7986,32,3.6473,0.9903,681,3.2899,36.68,-119.73,0.493
2.1563,36,6.0422,1.135,836,3.5274,36.69,-119.69,0.883
1.8355,29,4.4874,1.1264,836,3.0181,36.68,-119.76,0.742
3.9211,20,5.5822,0.9978,1464,3.2533,36.65,-119.67,0.923
3.4107,33,5.954,1.0402,620,3.5632,36.64,-119.63,1.104
1.6607,6,4.6643,1.0193,1344,3.2464,36.62,-119.65,0.58
3.0139,39,5.1757,1.0711,638,2.6695,36.63,-119.68,0.653
2.9013,19,6.0909,1.1077,1257,3.0072,36.65,-119.74,0.895
1.6602,31,3.9526,1.0853,616,2.9194,36.62,-119.68,0.612
3.5781,35,6.2462,1.0961,1026,3.0811,36.62,-119.73,0.928
3.3438,31,5.4042,1.0314,1058,3.6864,36.59,-119.73,0.926
2.1691,31,5.3221,1.0385,1326,3.1875,36.68,-119.8,0.667
2.77,27,5.8104,1.1374,706,3.346,36.65,-119.78,0.684
2.2466,30,5.2773,0.972,1008,3.1402,36.64,-119.82,0.96
1.7692,34,5.5602,1.0393,1184,2.9091,36.65,-119.8,0.742
2.6146,43,5.6344,1,302,3.2473,36.73,-119.89,0.813
2.0658,30,5.28,1.0533,984,3.28,36.72,-119.87,0.679
2.5809,32,5.4797,0.9926,867,3.1993,36.7,-119.89,0.783
3.5375,35,6.544,1.044,537,2.9505,36.74,-119.85,0.967
1.4817,6,4.4436,1.1343,1397,3.3501,36.77,-119.84,0.72
1.976,15,5.1909,1.2177,1738,2.7413,36.76,-119.83,0.673
2.0781,41,4.7981,0.9812,741,3.4789,36.75,-119.82,0.488
1.575,34,4.3764,1.107,774,2.8561,36.75,-119.84,0.571
1.3929,33,3.6575,1.011,607,3.3536,36.75,-119.83,0.556
2.9306,48,5.084,0.958,834,2.0593,36.76,-119.81,0.679
2.2029,51,5.6784,1.1408,1284,3.0141,36.76,-119.81,0.542
1.7636,52,5.1756,1.0085,855,2.4221,36.75,-119.81,0.551
1.8971,41,5.2613,1.064,1107,2.952,36.76,-119.82,0.669
1.4028,46,4.048,1.0387,924,1.7048,36.76,-119.82,0.685
1.6429,52,4.7513,1.1205,764,1.959,36.76,-119.8,0.692
1.7298,52,4.2775,1.0742,1156,2.7656,36.75,-119.8,0.584
2.4375,52,5.0196,0.986,1049,2.9384,36.76,-119.81,0.571
2.3952,52,5.4778,1.0296,832,2.0493,36.76,-119.8,0.784
1.175,52,4.9582,1.0879,635,2.6569,36.76,-119.79,0.561
1,52,3.9271,1.0104,530,5.5208,36.75,-119.79,0.45
1.5273,46,4.7641,1.0762,1368,2.4828,36.75,-119.8,0.59
2.1055,52,5.1785,1.071,1361,2.9269,36.76,-119.79,0.613
1.7344,47,4.3846,0.9938,949,2.92,36.76,-119.78,0.513
1.2937,49,4.2266,1.1043,982,3.5324,36.75,-119.78,0.52
1.4635,43,4.6622,1.1532,1925,4.3356,36.75,-119.78,0.466
1.75,50,3.9269,0.9415,1063,3.1082,36.76,-119.78,0.498
1.4766,23,4.1439,1.0938,3786,4.1287,36.76,-119.76,0.506
2.19,35,4.2068,1.0026,1407,3.6832,36.75,-119.76,0.534
1.2545,41,4.306,1.1393,1567,4.2814,36.75,-119.76,0.455
1.2101,40,3.9782,1.0277,2219,4.3941,36.76,-119.77,0.491
1.869,43,5.9669,1.0809,781,2.8713,36.76,-119.77,0.56
1.5174,43,4.609,0.9787,1492,3.5355,36.76,-119.77,0.546
1.6548,35,4.8794,1.0936,1676,3.4844,36.75,-119.76,0.494
1.3029,52,4.8131,1.009,1194,2.6892,36.74,-119.76,0.691
1.8667,50,4.7153,0.9964,811,2.8861,36.74,-119.77,0.628
3.3125,51,5.7698,0.9325,729,2.8929,36.74,-119.77,0.701
1.7083,44,4.3493,0.9856,1680,4.0191,36.75,-119.77,0.483
1.8641,39,4.5479,1.1466,2031,4.1365,36.75,-119.76,0.508
2.9545,47,5.6322,1.0529,1042,2.6247,36.75,-119.74,0.596
1.2065,39,4.5858,1.134,4749,4.4508,36.74,-119.74,0.556
1.8958,39,5.0144,1.0115,1098,3.1643,36.74,-119.75,0.513
1.9955,50,5.101,0.9899,852,2.8687,36.75,-119.75,0.542
2.5111,49,4.8868,0.9644,1290,2.7044,36.75,-119.75,0.554
1.7994,42,4.7785,1.0731,1621,3.7009,36.76,-119.74,0.587
1.4766,36,4.1644,0.9863,842,3.8447,36.76,-119.74,0.528
1.4107,29,4.2474,1.0716,1887,3.8589,36.76,-119.75,0.598
1.3278,32,4.4085,1.0574,2002,4.2596,36.76,-119.75,0.445
2.3006,23,5.0817,1.0873,3573,2.8357,36.76,-119.72,0.69
2.6611,11,5.4414,1.1182,2190,2.4662,36.75,-119.72,0.747
3.1,30,4.9775,0.9068,886,2.8489,36.76,-119.73,0.713
3.9514,27,5.0178,0.8368,869,2.5786,36.75,-119.72,0.869
1.6073,14,4.322,1.0808,5561,3.8753,36.74,-119.73,0.647
3.1719,39,5.7591,1.0594,901,2.9736,36.75,-119.73,0.679
2.4956,11,4.9603,1.0657,1819,2.4884,36.75,-119.7,0.875
2.4728,18,5.3494,1.103,4476,2.9564,36.74,-119.71,0.883
2.3108,28,5.1344,1.0115,1392,2.6718,36.76,-119.71,0.72
3.8088,34,5.6306,0.965,888,2.828,36.8,-119.7,0.877
3.6681,34,5.3268,0.9099,966,2.7211,36.79,-119.71,0.82
2.1461,11,4.1126,1.1134,2487,2.0008,36.77,-119.71,0.759
3.1417,15,4.6588,1.0549,1197,2.3471,36.8,-119.73,0.746
2.1653,16,4.6255,1.0154,1338,2.583,36.8,-119.72,0.788
3.1953,15,5.1786,1.1718,1340,2.2789,36.8,-119.72,0.857
3.9338,17,5.6022,0.9973,1259,3.4305,36.8,-119.71,0.847
3.25,17,4.8294,0.9113,861,2.9386,36.8,-119.71,0.814
2.0536,9,3.9507,1.0211,662,2.331,36.81,-119.71,0.55
2.6932,31,4.85,0.8917,1186,3.2944,36.8,-119.7,0.664
3,25,5.2711,0.9398,646,3.8916,36.8,-119.71,0.728
2.625,23,4.7289,0.9822,1047,2.3267,36.8,-119.72,0.715
3.7578,24,5.0615,0.9577,781,3.0038,36.8,-119.73,0.692
2.6767,15,4.5124,1.1701,1194,2.4772,36.81,-119.72,0.875
2.9406,24,5.116,1.0893,2362,2.7401,36.77,-119.73,0.73
2.5737,30,4.6853,0.9305,1375,2.6544,36.77,-119.74,0.769
2.6726,32,5.0051,1.0179,1005,2.5638,36.77,-119.75,0.704
2.4405,35,4.6653,0.9091,474,1.9587,36.78,-119.75,0.743
2.3333,33,5.7828,0.9949,508,2.5657,36.78,-119.75,0.813
2.2467,27,4.5907,1.0737,2254,2.5556,36.78,-119.74,0.707
2.785,36,5.289,0.9831,1227,2.5886,36.77,-119.76,0.723
2.1439,38,4.6618,0.9975,2142,2.625,36.77,-119.76,0.602
2.0564,38,4.904,1.0528,1441,2.3056,36.77,-119.77,0.647
2.5434,36,4.6005,0.9911,1994,2.5369,36.78,-119.77,0.673
